target_x,target_y,velocity_x,velocity_y,obs_1_x,obs_1_y,obs_2_x,obs_2_y,obs_3_x,obs_3_y,obs_4_x,obs_4_y,obs_5_x,obs_5_y,obs_fac_x,obs_fac_y
0.36694047,-0.021466676,-0.10864099,-0.0020133497,-0.34723973,-0.00039787625,0.12290701,-0.006435529,-0.23468815,0.0028799423,-0.37492648,0.015854597,-0.13964231,-0.005168663,0.3763558,-0.019034678
0.36694047,-0.021466676,-0.20935641,-0.035776906,-0.34785357,-0.0001241033,0.13853338,-0.006043245,-0.23761922,0.0026871294,-0.15929139,0.012569588,-0.13964045,-0.00608772,0.36937726,-0.02022724
0.36694047,-0.021466676,0.021995047,0.16347282,-0.34775957,0.0018463696,0.14888455,-0.008211059,-0.19748804,0.0016008262,-0.24011114,0.014283066,-0.13964552,-0.0063180835,0.37011042,-0.014778147
0.36694047,-0.021466676,0.2519004,-0.110782176,-0.34705198,0.00044101948,0.15596937,-0.00787257,-0.19274549,0.0005842975,-0.08440969,0.012584502,-0.13964419,-0.0059305932,0.3785071,-0.018470887
0.36694047,-0.021466676,0.31220505,0.041353565,-0.34761682,0.0017654095,0.1637671,-0.005551359,-0.18535335,-0.001773399,-0.346065,0.015815714,-0.13964419,-0.005775864,0.38891393,-0.017092435
0.36694047,-0.021466676,-0.27923244,-0.10641991,-0.3475625,-0.0025086978,0.0980994,-0.0043468117,-0.23702,0.0040852893,-0.32143208,0.015873238,-0.14055791,-0.0029643646,0.3796062,-0.020639764
0.36694047,-0.021466676,0.19535884,0.027907265,-0.34963736,-0.0046440205,0.18683779,-0.002295645,-0.2488708,0.0060632187,0.34080553,0.0063074306,-0.14007083,-0.0024168186,0.38611814,-0.019709522
0.36694047,-0.021466676,-0.37653637,0.0024447818,-0.3499697,-0.00063915865,0.09876759,-0.0015875103,-0.23674624,0.002026133,0.22032225,0.0100217415,-0.13962793,-0.010319483,0.37356693,-0.01962803
0.36694047,-0.021466676,-0.055462994,-0.010641992,-0.35004482,-0.0028764803,0.11497452,-0.005704491,-0.21310961,0.005380917,-0.3658816,0.015071095,-0.1396234,-0.006366819,0.37171817,-0.019982763
0.36694047,-0.021466676,-0.009970875,0.0032357408,-0.35073966,-0.0036104475,0.14843608,-0.003988616,-0.22447811,0.005261341,-0.25343865,0.012697419,-0.14024659,-0.008846489,0.3713858,-0.019874904
0.36694047,-0.021466676,0.06839797,0.011121361,-0.35020623,-0.0056570866,0.118103206,-0.009413209,-0.17426048,0.0017534252,-0.37138474,0.015610118,-0.1398804,-0.009923471,0.37366575,-0.019504193
0.36694047,-0.021466676,0.028746162,0.020125508,-0.3486142,-0.0035329496,0.16937225,-0.0047271107,-0.18401937,0.001485245,-0.36683285,0.018836007,-0.14006522,-0.010388725,0.37462395,-0.018833343
0.36694047,-0.021466676,-0.28506476,-0.14515293,-0.3494749,-0.0029566414,0.10002114,-0.0032759544,-0.2161781,0.0022865902,-0.3591909,0.014041783,-0.13980451,-0.0060813283,0.36512178,-0.023671774
0.36694047,-0.021466676,0.014604775,0.052011535,-0.35089785,-0.0029920614,0.10709423,-0.003530819,-0.22025327,0.002000833,-0.36333773,0.01820963,-0.14065751,-0.009305884,0.3656086,-0.021938056
0.36694047,-0.021466676,0.039955407,0.014141385,-0.35064697,-0.0039009983,0.10601165,-0.003915912,-0.21943808,0.0013528859,0.23356722,0.0032525186,-0.14081517,-0.0082169175,0.36694047,-0.021466676
0.36848962,-0.018628545,0.10961571,-0.043271042,-0.35046056,-0.002954511,0.11322429,-0.0020357203,-0.21645321,0.0024991103,-0.33171403,0.011647602,-0.13974671,-0.0076728333,0.37059432,-0.022909045
0.36848962,-0.018628545,-0.12720855,0.03343599,-0.3501335,-0.0029454562,0.18770333,-0.004585697,-0.21566331,0.0024421187,-0.36658227,0.015260712,-0.13977522,-0.0077484674,0.36635402,-0.021794511
0.36848962,-0.018628545,0.010937602,-0.0012543489,-0.35061422,-0.0037404099,0.10500285,-0.001609082,-0.21981518,0.0025811358,-0.36135367,0.017942516,-0.1397334,-0.006178001,0.36671862,-0.021836324
0.36848962,-0.018628545,-0.022186795,0.046155244,-0.3508246,-0.0025688852,0.10184035,-0.001515605,-0.22343789,0.0024469125,-0.37437493,0.02562813,-0.1397105,-0.0077732345,0.36597905,-0.020297814
0.36848962,-0.018628545,0.06465889,0.0009028116,-0.35146534,-0.005380384,0.1749159,-0.0002663161,-0.22833224,0.0021403825,-0.36753967,0.012971459,-0.1396844,-0.007590808,0.36813435,-0.020267721
0.36848962,-0.018628545,0.39889893,0.053713296,-0.35171065,-0.0055660065,0.17693083,-0.00034860778,-0.22560915,0.0021747374,-0.3605289,0.017012274,-0.13968919,-0.007044061,0.38143098,-0.018477278
0.36848962,-0.018628545,-0.4825568,-0.085847,-0.35195166,-0.003543336,0.17878546,-0.0010002833,-0.23092003,0.002231729,-0.3673229,0.024999892,-0.13967001,-0.007251255,0.36534575,-0.021338845
0.36848962,-0.018628545,0.14345117,-0.02890595,-0.35214126,-0.0029198898,0.16766784,0.0005177185,-0.23290142,0.0030708911,-0.3745595,0.018765433,-0.13967082,-0.0078557925,0.37012747,-0.022302376
0.36848962,-0.018628545,0.0037790255,0.015211976,-0.35116708,-0.0035752938,0.16387282,-0.0002348908,-0.23793213,0.0032333438,-0.36645177,0.022464562,-0.13974352,-0.0062800003,0.3702534,-0.02179531
0.36848962,-0.018628545,-0.21397434,-0.012974921,-0.35104218,-0.004252003,0.16136679,-0.001097755,-0.23471291,0.0034783548,-0.36308765,0.023325562,-0.13976376,-0.006237123,0.36312094,-0.022227807
0.36848962,-0.018628545,0.12517123,0.009499496,-0.35045043,-0.0044139232,0.1575646,-0.00071532506,-0.2359574,0.00410473,-0.3736684,0.01831003,-0.13984978,-0.006579073,0.36729333,-0.021911157
0.36848962,-0.018628545,-0.0061359233,-0.0035073832,-0.34779632,-0.0039555933,0.14068308,-0.0009755159,-0.23294431,0.004324707,-0.36805072,0.01993749,-0.14005058,-0.0040551955,0.3670888,-0.02202807
0.36848962,-0.018628545,0.0780253,-0.029193573,-0.35016015,-0.0039300267,0.14069374,-0.0019169434,-0.24094923,0.0016506272,-0.3706649,0.017934525,-0.1401912,-0.0049955575,0.36968964,-0.02300119
0.36848962,-0.018628545,-0.003818973,0.011704593,-0.3503138,-0.0034224284,0.14957325,-0.0015944345,-0.23982698,0.0017451695,-0.3764,0.013921142,-0.14001729,-0.005298625,0.36956233,-0.022611037
0.36848962,-0.018628545,0.10176205,0.015347797,-0.34978783,-0.0039417446,0.1697126,-0.0025475798,-0.24012792,0.0018285264,-0.37119085,0.013609818,-0.14011316,-0.0054403055,0.3729544,-0.022099443
0.36848962,-0.018628545,0.08647817,-0.033771545,-0.34976494,-0.005195827,0.14433748,-0.008164187,-0.24241903,0.002479403,-0.35137454,0.019054385,-0.14023593,-0.0045215148,0.375837,-0.023225162
0.36848962,-0.018628545,0.019702066,0.0069188927,-0.35087493,-0.005980927,0.18029174,-0.00564457,-0.23861204,0.0016562198,-0.36608425,0.016135294,-0.14014006,-0.005164402,0.37649375,-0.022994531
0.36848962,-0.018628545,-0.36225116,0.0128311105,-0.35179266,-0.0061697452,0.1635053,-0.007086139,-0.2411322,0.0018221348,-0.35970598,0.01655208,-0.14034326,-0.0037353497,0.36441872,-0.022566829
0.36848962,-0.018628545,0.23745543,-0.0047297743,-0.3513463,-0.00725019,0.13604333,-0.00267914,-0.24495542,0.0024114924,-0.42438856,0.018230936,-0.14004631,-0.0031976574,0.37233388,-0.022724487
0.36848962,-0.018628545,0.00048735848,-0.04637895,-0.35149464,-0.0077343523,0.12741281,-0.011079549,-0.23829725,0.0038179078,-0.28378138,0.013359748,-0.13999546,-0.002561961,0.37235013,-0.024270453
0.36848962,-0.018628545,-0.086206526,0.11027085,-0.3499724,-0.0034288198,0.21103661,-0.003909254,-0.2365734,0.004830175,-0.36881825,0.011778097,-0.14742407,0.0039550606,0.3694766,-0.020594757
0.36848962,-0.018628545,0.06388391,-0.04807272,-0.35057133,-0.002510562,0.11450154,0.0019033612,-0.25257233,0.0052685314,-0.23283991,0.014100373,-0.14173743,0.0009925602,0.37160605,-0.022197181
0.36848962,-0.018628545,-0.12639363,-0.02475142,-0.34974816,-0.0030988543,0.19823852,-0.003810451,-0.27571574,0.0071058464,-0.32305956,0.009740512,-0.14325623,-0.0031164312,0.36739293,-0.023022229
0.36848962,-0.018628545,-0.025326662,0.07586813,-0.3507306,-0.006844857,0.20476353,-0.0024469125,-0.2688906,0.0051407,-0.34513634,0.015562182,-0.14125647,-0.004318582,0.36654872,-0.020493291
0.36848962,-0.018628545,0.019126823,0.017049557,-0.34918118,-0.0042181807,0.1985685,-0.007168431,-0.26118818,0.0034125745,-0.374286,0.01620427,-0.14012729,-0.0067452546,0.36718628,-0.019924972
0.36848962,-0.018628545,0.033451967,0.017033579,-0.34723014,-0.0032996566,0.13743536,-0.004835768,-0.2711495,0.007076019,-0.36911172,0.014542191,-0.13973767,-0.007019826,0.36830133,-0.019357186
0.36848962,-0.018628545,0.0067670923,0.01406948,-0.34914973,-0.0033052491,0.18303694,-0.005435512,-0.23774464,0.0031111047,-0.3851642,0.019102056,-0.13972194,-0.0063913204,0.3685269,-0.018888203
0.36848962,-0.018628545,-0.015100123,-0.0008628642,-0.34641814,-0.002629339,0.10386488,0.0011472898,-0.23880112,-0.0014516892,-0.3949777,0.01976465,-0.13971396,-0.005761749,0.36802357,-0.018916966
0.36848962,-0.018628545,-0.024991104,0.04050668,-0.3510736,-0.0034855453,0.09520854,0.00014993596,-0.23938276,1.5978967e-05,-0.38921168,0.020566795,-0.14027882,-0.0011302455,0.36719054,-0.017566742
0.36848962,-0.018628545,-0.021387847,-0.01716141,-0.34875587,-0.0029718215,0.13386112,-0.0036304211,-0.23578723,0.0018301243,-0.3981628,0.018485533,-0.13967907,-0.008802546,0.3664776,-0.01813879
0.36848962,-0.018628545,0.012503541,-0.09213472,-0.35179853,-0.001870338,0.08890431,0.004192881,-0.22324933,8.1492726e-05,-0.38541934,0.017108412,-0.13963646,-0.0067383302,0.3668944,-0.021209948
0.36848962,-0.018628545,0.05813947,-0.008388957,-0.34985387,-0.0052533518,0.089003645,0.003176885,-0.23462582,0.003316701,-0.3860441,0.019214973,-0.1397065,-0.004116448,0.36883235,-0.02148958
0.36848962,-0.018628545,0.026676884,0.0084129255,-0.35138252,-0.0011102719,0.16177106,-0.0066179554,-0.24194285,0.002840794,-0.391584,0.012776515,-0.13970225,-0.004514591,0.3697216,-0.021209149
0.36848962,-0.018628545,-0.12060125,-0.0403389,-0.35141343,-0.0016413062,0.16228238,-0.006043245,-0.22510688,-0.00036165726,-0.38310823,0.014717161,-0.13971369,-0.0039784964,0.36570156,-0.02255378
0.36848962,-0.018628545,0.020948425,-0.01577124,-0.351525,-0.002312689,0.15391633,-0.0058823903,-0.22573593,-4.846953e-05,-0.3863344,0.017019197,-0.13973074,-0.002672216,0.36639982,-0.023079487
0.36848962,-0.018628545,0.019238675,0.008053399,-0.34918118,-0.0021521004,0.15791693,-0.0047217845,-0.24126242,0.0025363946,-0.3778754,0.014706242,-0.13976109,-0.003685815,0.3670411,-0.02281104
0.36848962,-0.018628545,-0.017896442,0.0058243335,-0.34896198,-0.0012934974,0.11945769,-0.0030234868,-0.22710133,-4.234426e-05,-0.37185985,0.011673434,-0.13974538,-0.005165467,0.3664446,-0.022616895
0.36848962,-0.018628545,0.008452874,-0.016530242,-0.34890392,-0.0013004215,0.11107273,-0.0040336237,-0.22824515,0.00095447694,-0.3776533,0.012701148,-0.13968652,-0.00519636,0.36672634,-0.023167904
0.36848962,-0.018628545,-0.032221586,-0.014460965,-0.34786904,-0.0016514262,0.15963227,-0.0045236456,-0.23091577,0.0010181265,-0.36370763,0.013441507,-0.13971129,-0.0038304245,0.3656523,-0.023649937
0.36848962,-0.018628545,-0.022226742,-0.009339706,-0.3482685,-0.0020258666,0.17164873,-0.005276255,-0.21924846,0.006865363,-0.38418442,0.0130521525,-0.13969211,-0.003944142,0.3649114,-0.023961259
0.36848962,-0.018628545,0.041944787,0.03385943,-0.34813535,-0.002566222,0.16969903,-0.0068009146,-0.22291377,0.007246195,-0.3790243,0.019707926,-0.13987428,-0.0038107173,0.36630955,-0.022832612
0.36848962,-0.018628545,-0.02412025,-0.006711166,-0.34940168,-0.001840777,0.18031251,-0.005396097,-0.22179179,0.007117298,-0.38548324,0.012592757,-0.13995977,-0.0017502295,0.36550555,-0.023056317
0.36848962,-0.018628545,-0.015219966,0.008372978,-0.3496701,-0.0012841763,0.14886537,-0.0077327546,-0.2234781,0.00788056,-0.37041456,0.013773602,-0.14164448,-0.0020349214,0.36499822,-0.022777218
0.36848962,-0.018628545,-0.005456817,0.009523464,-0.34914708,0.00031052457,0.17962755,-0.0061082263,-0.22496307,0.0075668395,-0.36497185,0.012388759,-0.14640088,0.0023081617,0.3648163,-0.02245977
0.36848962,-0.018628545,-0.018815232,0.011712583,-0.3494086,9.4009585e-05,0.20086227,-0.0041127196,-0.22928618,0.007936752,-0.37059936,0.015538214,-0.1473852,0.0039052595,0.36418915,-0.02206935
0.36848962,-0.018628545,0.0039627836,0.10606039,-0.3496174,-0.0007605988,0.22145276,-0.0030360036,-0.22459769,0.007824633,-0.37754196,0.018429607,-0.13995257,0.0006745787,0.36432123,-0.018534003
0.36848962,-0.018628545,-0.005057343,0.0008628642,-0.34990022,-0.00052810484,0.20794494,-0.0029691583,-0.2223436,0.007873636,-0.37663436,0.017174726,-0.13922447,8.921589e-05,0.36415267,-0.018505242
0.36848962,-0.018628545,0.04760933,-0.11981029,-0.34993565,-0.0013169332,0.19834425,-0.00228153,-0.22249086,0.008208928,-0.33252284,0.011192201,-0.13984472,-0.0032658344,0.36573964,-0.022498917
0.36848962,-0.018628545,0.08249941,0.11611116,-0.3588844,0.005301821,0.20504689,-0.0032296155,-0.21918188,0.008440889,-0.36678228,0.012318718,-0.13985111,-0.0035132421,0.36848962,-0.018628545
0.37095943,-0.021002222,-0.03569701,-0.11566375,-0.35016468,-3.9947416e-05,0.111002155,-0.0022096247,-0.22282642,0.009522932,-0.39633963,0.014744857,-0.13985111,-0.0035132421,0.3672997,-0.022484004
0.37095943,-0.021002222,0.48275653,0.022610238,-0.35163367,0.0038413436,0.21055831,-0.0010394318,-0.29885942,0.008304535,-0.37024358,0.012852682,-0.17394996,0.0045870286,0.3833916,-0.02173033
0.37095943,-0.021002222,-0.211202,0.029672941,-0.3629111,0.0036165728,0.13876827,-0.0017835189,-0.30679882,0.008920258,-0.40505323,0.017911622,-0.17767972,0.008100803,0.37635154,-0.020741232
0.37095943,-0.021002222,0.046658583,-0.07381484,-0.35519165,-0.00033848776,0.17198189,-0.0014871091,-0.23824692,0.006905843,-0.38911393,0.017038904,-0.14073555,-0.00080374203,0.37790683,-0.023201726
0.37095943,-0.021002222,-0.15645805,0.17914818,-0.3486094,0.00055766595,0.11529304,-0.0016053536,-0.22657695,0.0020532971,-0.37657657,0.01699363,-0.13984232,-0.0020386497,0.37269154,-0.01723012
0.37095943,-0.021002222,-0.0973918,-0.08137289,-0.34910446,-0.0061843926,0.14712527,-0.010190852,-0.2070376,0.009824667,-0.38329706,0.017735055,-0.13962634,-0.002262888,0.36944515,-0.01994255
0.37095943,-0.021002222,0.06532201,-0.12767194,-0.3502555,-0.002973952,0.1299343,-0.009401225,-0.19153002,0.0089767175,-0.37634328,0.016811471,-0.13962688,-0.0017148094,0.37162256,-0.02419828
0.37095943,-0.021002222,-0.20493025,-0.14083062,-0.35158786,-0.0043729106,0.12242019,-0.006426474,-0.22374281,0.0023851271,-0.39380297,0.015846608,-0.13962954,-0.0015901735,0.36479154,-0.028892634
0.37095943,-0.021002222,0.30785078,0.08291486,-0.34942964,-0.0036772927,0.15157408,-0.0074240942,-0.23814812,0.003053048,-0.38716316,0.017699102,-0.13963167,-0.00060879864,0.37505326,-0.026128806
0.37095943,-0.021002222,0.14035924,0.041385524,-0.35634828,-0.0041563953,0.15006806,-0.004577175,-0.2250973,-3.222425e-05,-0.38906813,0.01994175,-0.13963087,-5.832323e-05,0.3797319,-0.024749288
0.37095943,-0.021002222,-0.36025378,-0.041018005,-0.35270426,-0.004709534,0.11356198,-0.007529289,-0.22774315,0.0030072415,-0.370903,0.02011672,-0.13964498,-0.0023278692,0.36772344,-0.026116556
0.37095943,-0.021002222,0.17679928,0.07673898,-0.35350588,-0.005175321,0.119071,-0.0068163606,-0.22412711,0.003862915,-0.38519534,0.022199312,-0.13964419,-0.0020487697,0.37361673,-0.023558589
0.37095943,-0.021002222,-0.07017962,0.037886128,-0.35472694,-0.0044043357,0.11802038,-0.0059204735,-0.2214525,0.0047723847,-0.387103,0.019530026,-0.14566639,0.0077130473,0.37127742,-0.022295719
0.37095943,-0.021002222,-0.17476995,-0.110870056,-0.35583508,-0.0045657232,0.11688081,-0.004954811,-0.2175222,0.0051268516,-0.40156636,0.02442172,-0.14076485,0.006704508,0.36545175,-0.025991388
0.37095943,-0.021002222,-0.06270945,-0.0497585,-0.35071647,-0.005674131,0.10638183,-0.004427505,-0.230442,0.005111405,-0.39812207,0.024586836,-0.14172357,0.007031544,0.36336142,-0.027650004
0.37095943,-0.021002222,0.06825416,0.14447382,-0.35035163,-0.0054187337,0.11264985,-0.0068288776,-0.22334227,0.004379036,-0.38928065,0.027768249,-0.13478738,0.006223275,0.36563656,-0.02283421
0.37095943,-0.021002222,0.77044183,0.038277615,-0.35013965,-0.007385212,0.13055801,-0.0013382385,-0.22120376,0.0030863374,-0.38746303,0.026809243,-0.14048281,0.006098905,0.39131796,-0.021558288
0.37095943,-0.021002222,-0.6633189,-0.07929562,-0.35027733,-0.0070089074,0.102417186,-0.010379937,-0.21778186,0.0029489184,-0.38023016,0.01647245,-0.1409289,0.0052466937,0.36920735,-0.024201477
0.37095943,-0.021002222,0.32110533,0.025158882,-0.34974843,-0.0060893176,0.09679525,-0.0053763897,-0.22261257,0.0031321438,-0.37687936,0.014791729,-0.14862995,0.0057249973,0.37991086,-0.023362847
0.37095943,-0.021002222,0.024631577,0.17703895,-0.34972072,-0.0042573293,0.10483693,-0.0042506712,-0.22667123,0.002757437,-0.37455577,0.016274843,-0.20377417,0.00748801,0.3807319,-0.017461548
0.37095943,-0.021002222,-0.23022495,-0.12725648,-0.35023925,-0.0030538468,0.11381658,-0.0033204292,-0.2284433,0.005646967,-0.37889272,0.012916864,-0.3876047,0.008491223,0.37305772,-0.021703431
0.37095943,-0.021002222,-0.10785004,0.11299526,-0.35023472,-0.0033063146,0.13084243,-0.0056903763,-0.22367677,0.005861085,-0.36958018,0.011906994,-0.4287905,0.011042797,0.36946273,-0.017936923
0.37095943,-0.021002222,0.36921,-0.21311946,-0.35037053,-0.003128948,0.1457391,-0.0049047437,-0.23119141,0.006265885,-0.37975293,0.012994362,-0.4481064,0.010237724,0.38176975,-0.025040904
0.37095943,-0.021002222,-0.22390527,0.18252774,-0.35046375,-0.0033124397,0.13659859,-0.0048149955,-0.2331744,0.006600645,-0.38197026,0.014754445,-0.39149746,0.009018795,0.37430623,-0.018956646
0.37095943,-0.021002222,0.23097596,0.03468235,-0.3503335,-0.0035470643,0.17319734,-0.0045161885,-0.22150789,0.0066983826,-0.36967206,0.018380338,-0.43573365,0.010057428,0.38200542,-0.01780057
0.37095943,-0.021002222,-0.2773469,-0.16928117,-0.35051274,-0.0034605116,0.17869811,-0.004053065,-0.23197146,0.00674339,-0.3785159,0.016936906,-0.41531253,0.009122392,0.37276053,-0.023443274
0.37095943,-0.021002222,0.38932753,-0.05351356,-0.3501785,-0.0024791367,0.14934395,-0.0044030044,-0.23632412,0.004596616,-0.37783304,0.015418371,-0.44667602,0.009514942,0.3857381,-0.02522706
0.37095943,-0.021002222,-0.3695935,-0.02582201,-0.35014844,-0.0010482202,0.14058349,-0.00347942,-0.25824887,0.00416545,-0.3967998,0.020213393,-0.42111447,0.009700565,0.37341833,-0.026087793
0.37095943,-0.021002222,-0.105405256,0.11054249,-0.35057294,-0.0027326697,0.17403865,-0.0042962115,-0.31371504,0.0038418763,-0.3795412,0.013466274,-0.41245228,0.010391388,0.36990482,-0.022403045
0.37095943,-0.021002222,0.07951134,-0.006111955,-0.35048187,-0.00071079767,0.14082956,-0.0054142065,-0.3361671,0.00997194,-0.1578674,0.011752796,-0.39100796,0.010059292,0.3725552,-0.022606775
0.37095943,-0.021002222,0.2075428,-0.0027883297,-0.35084483,-0.001952896,0.13913472,-0.0042261705,-0.33451167,0.008253668,-0.4094895,0.016723054,-0.39699903,0.00982307,0.3794733,-0.02269972
0.37095943,-0.021002222,-0.15185611,0.031127026,-0.3515229,-0.0058909124,0.17327857,-0.0077628484,-0.29582608,0.006400109,-0.37610838,0.016602945,-0.47447276,0.012317653,0.37441143,-0.021662151
0.37095943,-0.021002222,0.38081872,0.059897155,-0.35122675,-0.00648533,0.1804076,-0.0043132557,-0.34589776,0.00034141724,-0.41453594,0.019001123,-0.46899784,0.012065185,0.38710538,-0.01966558
0.37095943,-0.021002222,-0.24453412,-0.011345066,-0.3514342,-0.006353237,0.18785805,-0.00061545655,-0.31611404,0.0063031698,-0.3536465,0.015702797,-0.4749271,0.011359448,0.37895423,-0.02004375
0.37095943,-0.021002222,0.3847815,0.04220844,-0.3505005,-0.0027957866,0.1438669,-0.0049654637,-0.34800404,0.009559949,-0.40972868,0.019750535,-0.46101502,0.010567423,0.3917803,-0.018636802
0.37095943,-0.021002222,-0.3705043,0.016985642,-0.35017505,-0.00048655953,0.12581491,-0.0034384073,-0.35012498,0.0062525696,-0.39034352,0.018601913,-0.44877192,0.010172742,0.37943015,-0.018070614
0.37095943,-0.021002222,0.1510252,-0.016138757,-0.35656238,-0.0024631578,0.11679106,-0.008727712,-0.35441056,0.008300008,-0.40985277,0.022419022,-0.47586507,0.009148757,0.38446432,-0.018608572
0.37095943,-0.021002222,-0.2523558,-0.0672315,-0.36343014,-0.0014290522,0.16291994,-0.006092247,-0.34254935,0.0070043798,-0.40991643,0.01750123,-0.4595346,0.009306949,0.37605247,-0.020849623
0.37095943,-0.021002222,0.022602249,0.053257894,-0.36137444,-0.0044208476,0.1173735,-0.0012018846,-0.3508451,0.011406053,-0.34548602,0.015324894,-0.46662098,0.009792976,0.37680587,-0.019074358
0.37095943,-0.021002222,-0.0344906,0.03913249,-0.36269858,-0.0055462993,0.12354031,-0.0017209346,-0.35162807,0.012768792,0.30772215,0.009598033,-0.4708434,0.009078183,0.3756562,-0.017769942
0.37095943,-0.021002222,0.0057284595,-0.09629724,-0.36871597,-0.003742274,0.1842532,-0.00391245,-0.3507226,0.011148259,-0.068989985,0.009801498,-0.44447947,0.008442753,0.37584713,-0.02097985
0.37095943,-0.021002222,0.06992396,0.015795209,-0.36352575,-0.0038839541,0.22208606,-0.0018120148,-0.34226334,0.007445932,0.3293931,0.010626279,-0.42535663,0.008031295,0.37817794,-0.020453343
0.37095943,-0.021002222,0.101162836,-0.005752428,-0.36321148,-0.0021795311,0.15808365,-0.005239503,-0.34894547,0.008040883,-0.4699385,0.01607697,-0.430349,0.007871771,0.38155,-0.020645091
0.37095943,-0.021002222,0.10637997,0.03602458,-0.3678928,-0.0032112396,0.17584586,0.001917476,-0.34858328,0.007972439,-0.42665413,0.012088621,-0.53303784,0.009640111,0.385096,-0.019444272
0.37095943,-0.021002222,-0.2961302,0.023457123,-0.36253026,-0.0031366711,0.18610808,0.00042131208,-0.34375632,0.007483749,-0.32838985,0.0108928615,-0.52687687,0.009880061,0.375225,-0.018662367
0.37095943,-0.021002222,0.25849175,-0.08655806,-0.357695,-0.0019196065,0.17092061,-0.0018650118,-0.3487311,0.005782522,0.05642386,0.017946776,-0.51978856,0.009678726,0.3838414,-0.021547636
0.37095943,-0.021002222,-0.18258366,0.118316256,-0.3540766,-0.0012676647,0.113598205,-0.005214203,-0.35298282,0.0047723847,0.30582038,0.009039568,-0.2426366,0.008133028,0.37775528,-0.01760376
0.37095943,-0.021002222,-0.09136773,-0.06828611,-0.35486943,-0.00050653325,0.11154491,-0.0068043764,-0.35189387,0.00480887,0.29793608,0.007776963,-0.1899734,0.0069780145,0.3747097,-0.019879965
0.37095943,-0.021002222,-0.1125079,-0.033667684,-0.35463932,-0.0010506171,0.17805469,-0.005117797,-0.34761974,0.006339921,0.29110214,0.008710401,-0.4832447,0.010355968,0.37095943,-0.021002222
0.37492275,-0.017017333,0.21587583,-0.04101002,-0.35380495,-0.00012383699,0.19753519,0.00053929014,-0.34359413,0.0055894423,0.25984383,0.009734919,-0.5328964,0.0114846155,0.3781553,-0.02236922
0.37492275,-0.017017333,0.22105302,0.0056805224,-0.35423318,-0.00065247447,0.1050617,-0.0012695289,-0.34475553,0.009622001,0.15263802,0.014725417,-0.5250252,0.012853481,0.38552374,-0.02217987
0.37492275,-0.017017333,0.17657557,0.026261432,-0.35352665,-0.0017235979,0.15639627,-0.00039068575,-0.2702022,0.008933574,-0.40886527,0.019040802,-0.51430434,0.013109943,0.39140958,-0.02130449
0.37492275,-0.017017333,-0.526451,0.019398466,-0.3523743,-0.0025976473,0.19373672,-0.0023046995,-0.35322517,0.010941065,-0.40158525,0.020146547,-0.516025,0.011240937,0.37386122,-0.020657875
0.37492275,-0.017017333,0.2124004,-0.05053348,-0.35120383,-0.0025576998,0.15484524,0.0013672669,-0.3547549,0.009648899,-0.3562886,0.017769942,-0.50539184,0.009048888,0.3809412,-0.022342324
0.37492275,-0.017017333,-0.13717143,0.07934356,-0.34994176,-0.0024309335,0.17623149,-0.006568687,-0.35565025,0.010342652,0.20284872,0.016603744,-0.5081061,0.009757822,0.37636885,-0.019697538
0.37492275,-0.017017333,0.06266151,0.022034995,-0.35004163,-0.001154214,0.18530221,-0.009054747,-0.35524598,0.008674715,0.040486973,0.012759205,-0.501445,0.011594871,0.37845758,-0.018963039
0.37492275,-0.017017333,0.33204293,-0.05166799,-0.35018465,-0.0022248048,0.24653842,-0.0037585192,-0.35811475,0.008120511,0.2980474,0.0087932255,-0.51608706,0.007890946,0.38952565,-0.020685304
0.37492275,-0.017017333,-0.3688265,-0.1794358,-0.35056388,-0.0003121225,0.21234556,-0.004622715,-0.35991505,0.008652344,0.34266868,0.012118182,-0.5005587,0.009629725,0.37723145,-0.026666498
0.37492275,-0.017017333,-0.033771545,0.12368519,-0.35130557,-8.7618e-05,0.1985637,-0.005964682,-0.35410136,0.007044061,-0.39117122,0.013332317,-0.49706784,0.009627594,0.37610573,-0.02254366
0.37492275,-0.017017333,-0.10663563,0.02766758,-0.35129118,-0.00014194648,0.19560306,-0.0053417687,-0.35407925,0.00707522,0.29243,0.004083425,-0.49391866,0.009957293,0.3725512,-0.021621406
0.37492275,-0.017017333,-0.06676811,0.08439291,-0.35129386,-5.539375e-05,0.17030862,-0.0047880975,-0.3540513,0.007122624,0.3468461,0.0030373351,-0.49227786,0.011379154,0.3703256,-0.018808309
0.37492275,-0.017017333,-0.07689079,-0.14653511,-0.35463798,-0.003323625,0.15814596,0.0002364887,-0.3491793,0.0065271417,-0.33593568,0.008138354,0.24020115,0.005392901,0.36776257,-0.023692813
0.37492275,-0.017017333,0.558401,0.07188138,-0.35275674,-0.0042871567,0.14408581,-0.00041119207,-0.34907624,0.006503706,0.30551916,0.0034290862,-0.30141658,0.006367618,0.38637593,-0.021296768
0.37492275,-0.017017333,-0.16042882,-0.07105847,-0.35346645,-0.0031784829,0.15193413,-0.00046312372,-0.38084882,0.009930661,0.34540987,0.0017755295,-0.5111216,0.010356767,0.38102832,-0.023665382
0.37492275,-0.017017333,0.28508073,0.13785054,-0.38288853,-0.0017246631,0.14702566,-0.0005984123,-0.3585214,0.008664062,0.35276392,-0.0010924287,-0.51128167,0.009844375,0.390531,-0.019070365
